"The Whole Foods Market organic grocery chain has banned the use of gendered language.";MOSTLY FALSE
"Hillary Clinton has never issued a political advertisement touting her own accomplishments.";FALSE
"Scientists have officially declared the Great Barrier Reef to be dead.";False
"Clowns are planning a ""purge night"" on Halloween (or the night before).";false
"An aircraft carrier unknowingly attempted to bully a lighthouse into moving out of its way.";false
"The phone number of a woman who accused Donald Trump of sexually aggressive behavior matches that of a Clinton Foundation staffer.";false
"New York Giants defensive end Jason Pierre-Paul lost a hand when his cell phone exploded.";FALSE
"Ezra Taft Benson said that voting for the lesser of two evils is still voting for evil, and one will be judged for it.";UNproven
"New research suggests that Marmite helps combat premature ejaculation.";Mixture
"Mike Pence's parents operated a chain of  'whites only' gas stations.";unproven
"E-mails released by WikiLeaks confirm Hillary Clinton sold weapons to ISIS.";mixture
"Photographers recently discovered a gigantic human footprint in rural southwestern China.";Unproven
"Wikileaks’ dump of John Podesta’s e-mails reveal conversations he had with a former NASA astronaut about the existence of aliens, alien technology, and space warfare.";Mixture
"Filmmakers staged lemming death scenes for the Disney nature documentary .";true
"An audio recording captures Democratic VP candidate Tim Kaine yelling at his young daughter.";FALSE
"Jill Stein endorsed Donald Trump for President.";false
"Kentucky police shot a white coal miner after mistaking him for a black man.";false
"Hillary Clinton wants to bring an end to the United States as we know it in favor of a 'hemispheric government.'";false
"Surveillance video captured widespread voter fraud carried out by Hillary Clinton supporters during primary elections.";false
"A photograph shows a massive audience attending a Donald Trump rally in Panama City, Florida.";miscaptioned
"The G.W. Bush administration ""lost"" 22 million official e-mails sent and received via private servers between the years 2003 and 2005.";Mixture
"WikiLeaks was caught by Newsweek fabricating e-mails with the intent of damaging the campaign of Hillary Clinton.";false
"President Obama was captured flaunting his erection to female reporters in a 2008 video.";unproven
"The PGA officially has changed the golf term ""a bad lie"" to ""a Hillary"" in honor of Arnold Palmer.";FALSE
"A passenger plane was forced to make an emergency landing because one passenger's vagina had an offensive odor.";false
"WNBC received documents proving Donald Trump paid $40 million in federal income tax  in 2013.";false
"Michele Bachmann said that Christopher Columbus was the first person to set foot on the North American continent.";FALSE
"A person's intelligence is genetically determined by the mother alone.";Unproven
"Hillary Clinton called Muslims ""sand n*ggers"" in an email leaked by Wikileaks.";MOSTLY FALSE
"Donald Trump divorced Ivana Trump because her breast implants were imperfect, and he leaked that information to New York tabloids while they were married.";unproven
"A leaked e-mail from former National Endowment for the Arts chairman Bill Ivey to Clinton campaign manager John Podesta revealed a Democratic ""master plan"" to ""create an 'unaware' and 'compliant' citizenry.""";False
"Michelle Obama urged Kansas schoolchildren to ""monitor their grandparents for racial intolerance.""";false
"An e-mail chain revealed by WikiLeaks documents that Hillary Clinton privately maintains an anti-marriage equality stance while publicly stating otherwise.";false
"Russian president Vladimir Putin cancelled a campaign appearance with Donald Trump.";FALSE
"Elizabeth II is abdicating her throne and giving the crown to Prince William";FALSE
"Actor Robert De Niro blasted Donald Trump in a video meant to encourage people to vote.";true
"Hillary Clinton said that the Supreme Court's purpose was not about ""checks and balances"" but to ""change and shape the law.""";FALSE
"Bill Clinton was expelled from Oxford University for raping a British classmate named Eileen Wellstone.";Unproven
"The United States was caught repainting some of their fighter jets in Russian air force colors for a false flag bombing.";False
"Monica Lewinsky has announced she's voting for Hillary Clinton.";false
"Melania Trump wore a ""pussy-bow"" blouse to the second 2016 presidential debate.";True
"Melania Trump had copied her statement regarding her husband's offensive statements about women from Hillary Clinton.";FALSE
"An Alabama man suspected of creating a ""real life human centipede"" remains at large.";false
"The European Scientific Journal, a peer-reviewed academic publication, concluded that the collapse of the Twin Towers and World Trade Center Building 7 on 11 September 2001 was the result of a controlled demolition.";False
"A photograph shows the founders of Ben & Jerry's holding a sign that reads ""We Hate Cops.""";FALSE
"Usain Bolt donated $10 million and Shakira donated $15 million to help rebuild Haiti after Hurricane Matthew.";False
"Bees have been classified as an endangered species.";MIXTURE
"A photograph shows a man who was diagnosed with eye cancer due to using his cell phone at night.";FALSE
"A video surfaced in October 2016 showing President Obama demanding ""ribs and pussy.""";MOSTLY FALSE
"Leaked transcripts from Goldman Sachs speeches document that Hillary Clinton described progressive voters as a ""bucket of losers.""";false
"Florida store owners engaged in a massive shootout with looters during Hurricane Matthew, leaving 31 dead.";false
"The flu shot is dangerous and full of risks the pharmaceutical companies don't want you to know about.";Mostly False
"Photograph shows a shark swimming down a Daytona Beach street during Hurricane Matthew.";false
"Melania Trump has announced she's endorsing Hillary Clinton.";false
"A leaked Clinton Foundation e-mail demonstrates collusion between the organization and media personality John Oliver.";False
"Hillary Clinton's campaign purchased political ads on the Weather Channel during Hurricane Matthew.";true
"A photographer captured an image of a dolphin caught in strong winds from Hurricane Matthew.";FALSE
"Twenty-three states have agreed to enact a total ban on all forms of hollow point ammunition.";false
"Indiana Gov. Mike Pence said homosexuals are ""not as a group able-bodied"" and ""known to carry extremely high rates of disease brought on because of the nature of their sexual practices.""";mixture
"Clown masks have been banned in the United States, and wearing one can result in a $50,000 fine.";false
"A photograph shows Daytona International Speedway flooded during Hurricane Matthew in October 2016.";MISCAPTIONED
"A ""gay sex predator"" sodomized two burglars after they broke into his home.";FALSE
"Joyce Meyer died ""shortly after taking ill"" in October 2016.";false
"Republican vice presidential candidate Mike Pence signed legislation forcing women to hold funerals for miscarried or aborted fetuses.";mostly false
"Actress Betty White has died.";false
"Musician Kanye West is wanted by police for a jewelry ""insurance scam.""";FALSE
"Eating a quail a day for  is an impossible-to-win bet.";false
"JFK smoked cannabis in the White House during his presidency to treat various medical ailments.";Unproven
"Hillary Clinton ""hired"" a child actor to be ""planted"" in the audience during a Town Hall campaign event.";unproven
"Navy sailor Kristian Saucier was held to a different standard of prosecution for improper handling of classified information than Hillary Clinton.";mixture
"A ""killer clown"" left a note at an elementary school threatening that ""kids will die"" if Halloween is not cancelled.";False
"Muslims demanded the U.S. Army change its dress code to allow beards and turbans.";mostly false
"Ramsey Orta is going to jail for filming the fatal encounter between Eric Garner and New York City police officers.";mostly false
"You should leave a window open slightly during a hurricane to equalize pressure.";false
"Jodi Arias was granted an early release from prison after an incident with correctional officers";false
"As Governor of Virginia, Tim Kaine fired five state police chaplains for praying in Jesus' name.";False
"Congress passed a law authorizing citizens to shoot and kill ""suspicious clowns.""";False
"A hiker stumbled across a scary ""shrine"" made out of missing persons posters.";False
"A video shows a Megaladon Shark at the bottom of the Mariana Trench.";FALSE
"Republican presidential candidate Donald Trump has died of a ""violent heart attack.""";false
"Vincent Ghambi, a Malawian defense minister, sent a sex tape to pop superstar Beyoncé Knowles.";Unproven
"$6 billion went missing from the U.S. State Department while Hillary Clinton was in charge.";Mostly false
"An African Union Travel Advisory warned Africans heading for the U.S. about ""continued instability"" in America.";FALSE
"Actress Jodie Foster said that attacking the rich is not envy, it's self-defense.";FALSE
"A popular dish in China called ""Three Squeaks"" involves eating live mice.";LEGEND
"Canadian prime minister Justin Trudeau announced a new law to arrest and fine anyone wearing clown costumes.";false
"A nightclub in Amsterdam is hosting a ""Blood Rave"" event with real blood.";FALSE
"Amidst ""clown sightings"" rumors, Walmart shoppers attacked or killed a woman ""wearing too much makeup.""";false
"40 million Russians conducted drills for an imminent nuclear strike.";mixture
"A video shows a shopper being struck by an inflatable raft inside a department store.";FALSE
"After breaking up with Brad Pitt, Angelina Jolie decided to return her adopted children to orphanages in order to focus on her career.";false
"The animated TV show 'SpongeBob SquarePants' has been canceled.";false
"A mother sued a hospital and claimed that a flu shot had ""turned"" her son gay.";false
"Weapons-wielding clowns from the U.S. invaded Canada and murdered 23 victims.";FALSE
"An incoming ""record-breaking snowfall"" will blanket most of the U.S. this winter.";false
"Australia is the first country to begin microchipping its citizens.";False
"Donald Trump said veterans suffering from PTSD are ""weak,"" ""unfit,"" and ""can't handle"" military service.";mostly false
"A McDonald's worker was arrested for theft after smuggling home 80 lbs. of chicken nuggets in his anal cavity.";false
"A man wearing a clown costume was shot in Fort Wayne, Indiana.";FALSE
"Bill Clinton fathered an illegitimate, mixed-race son named Danney Williams with an Arkansas prostitute in 1985.";Unproven
"Hillary Clinton and John Kerry were nominated for a Nobel Peace Prize for negotiating a nuclear deal with Iran.";false
"The night before a Hoboken train crash, an Upstate New York station aired a bizarre and unsettling Emergency Alert System test warning mentioning trains.";true
"A law student named John J. Wall penned a ""divorce letter"" to the U.S.";UNPROVEN
"Dozens of veterans' bodies were left to rot in a Chicago-area VA hospital's morgue.";mostly false
"Hillary Clinton proposed assassinating Julian Assange via drone strike to silence WikiLeaks.";unproven
"Pat Robertson advised men whose wives are voting for Hillary Clinton to ""boycott sex"" until they changed their minds.";false
"Preacher Joel Osteen was ""horrified"" at recently learning that Jesus was crucified.";false
"A video shows a mother forcibly shaving her daughter's head as punishment for making fun of a bald cancer patient.";Unproven
"Donald Trump stiffed the caterer he hired for his wedding to Marla Maples in 1993.";unproven
"Hillary Clinton called millennial supporters of Bernie Sanders ""basement dwellers.""";MOSTLY FALSE
"A video shows a woman stabbing her baby to death to gain revenge on her boyfriend.";false
"Of the $1,042,000 in charitable donations Hillary Clinton deducted on her 2015 tax return, $1 million went into her own pocket via donations to the Clinton Foundation.";False
"Hillary Clinton has proposed a 65% estate tax rate which would force farm families to give up their businesses.";Mostly false
"Baseball's championship competition is known as the ""World Series"" because it was originally sponsored by the  newspaper.";false
"Leonardo DiCaprio endorsed Republican presidential nominee Donald Trump on Twitter.";FALSE
"The new supplement InteliGEN can boost brain function.";Unproven
"Thousands of pre-marked ballots for Hillary Clinton and other Democratic candidates were found in a warehouse in Ohio.";FALSE
"A transcript documents that Donald Trump gave a self-aggrandizing toast at his daughter Ivanka's wedding.";FALSE
"A video depicts a Muslim woman fraudulently using food stamps to purchase soda to resell at her store.";mixture
"A photograph shows Barack and Michelle Obama dressed as a pimp and ho at a White House event.";false
"Hillary Clinton had a teleprompter hidden on her lectern during the first presidential debate.";FALSE
"Snacks marketed to children are heavily laden with ingredients that cause cancer.";Mostly false
"The NAACP asserted black cops are ""not real black people.""";mostly false
"Two white men were doused in gasoline and set on fire by Black Lives Matter members, and the story was ""censored"" by the media.";mostly FALSE
"Hillary Clinton once lauded the Trans-Pacific Partnership (which she later opposed) as setting the ""gold standard"" in trade agreements.";True
"California has passed a law that legalizes child prostitution.";mostly false
"Alleged Cascade Mall shooter Arcan Cetin voted in three elections despite not being a U.S. citizen.";mixture
"FBI director James Comey benefited financially from the Clinton Foundation and was therefore biased when he investigated Hillary Clinton's e-mail scandal.";Unproven
"A man saw dead people and talked to God after he was deprived of his senses during a government experiment.";FALSE
"Mark Zuckerberg will delete Donald Trump's or Hillary Clinton's Facebook pages for 500,000 likes.";FALSE
"Dandelion root can kill 98 percent of cancer cells in 48 hours.";mostly false
"German police officers started wearing chainmail in 2016 due to an increase in refugee stabbing attacks.";MOSTLY FALSE
"An operative for Hillary Clinton ""swooped in"" and took answers to debate questions off her lectern after the conclusion of the event.";Unproven
"A Dollar Store princess wand called the ""Evilstick"" had a hidden image of a ""demonic"" girl cutting her wrists.";true
"Bruce Springsteen called Donald Trump an ""asshole"" on Twitter, signing off with the pro-Clinton hashtag #ImWithHer.";false
"The city of Montreal has passed a ban on pit bulls that requires owners to euthanize their pets.";mostly true
"Lester Holt broke the rules during the first presidential debate of 2016 by wearing an earpiece.";mostly false
"The United Nations (UN) ruled that the United States must pay slavery reparations to black Americans.";mostly false
"Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.";FALSE
"Donald Trump has called global warming a ""hoax"" on multiple occasions.";True
"Donald Trump said that pregnancy is an inconvenience for businesses, then denied having said it.";True
"During a campaign rally, Chelsea Clinton stated that marijuana use can be fatal.";mixture
"Donald Trump  proclaimed during the first presidential debate that not paying federal taxes made him ""smart,"" then denied having said it.";True
"Former Miss Universe Alicia Machado was a 'porn star.'";mostly false
"Radio personality Michael Savage was fired because he talked about Hillary Clinton's health on the air.";mostly false
"A woman sued a radio station when the Hummer she won in their contest turned out to be a toy rather than a full-sized vehicle.";true
"Donald Trump expressed strong opposition to the war in Iraq before it began in 2003.";False
"Donald Trump threatened to skip the remaining presidential debates if Hillary Clinton showed up.";FALSE
"No one is calling out the racist killing of a white woman by a ""black gang.""";mixture
"Hillary Clinton wore a secret earpiece during the first presidential debate of 2016.";FALSE
"The Royal British Legion won't be selling Remembrance Day poppies in ""certain areas"" this year because they offend some minorities.";false
"An image depicts a Tiffany-made slave collar on display at the National Museum of African American History and Culture in Washington, D.C.";mostly false
"The FBI warned about the possibility white supremacist groups infiltrating U.S.   law enforcement agencies.";Mostly True
"A New York City police officer was caught on camera raping a teenage girl.";Mostly false
"Hillary Clinton received her questions for the first presidential debate of 2016 a week in advance.";FALSE
"Donald Trump deleted a years-old claim that China invented the concept of global warming from his Twitter account.";false
"Most canned pumpkin isn't actually pumpkin, but a mixture of other squashes (including butternut).";mixture
"The modern policing system in the United States originated from patrols intended to corral escaped slaves.";mixture
"Watching horror movies increases calorie consumption and reduces the risk of obesity.";mixture
"A resident of East Texas shared his opinion of the Black Lives Matter movement.";Correctly Attributed
"The wife of famous golfer blurted out on the air that she kisses her husband's balls for luck.";false
"70 per cent of the persons arrested during protests in Charlotte had out-of-state IDs.";FALSE
"Image depicts police in Danville, Virginia, purposely obstructing dash cams by lifting the hoods of their vehicles.";mostly false
"Radiation from the 2011 Fukushima nuclear disaster has caused 100% infant mortality among orca whales.";FALSE
"The Ford Motor Company donated $100 million to the Black Lives Matter movement.";false
"A video shows Black Lives Matter protesters in Charlotte attacking and beating a homeless vet.";false
"A woman saved multiple lives by using her concealed carry pistol to take down a department store shooter in Virginia.";false
"An African American man living in the Boston area was shot by police officers following a dispute regarding a marijuana cigarette.";false
"Photograph shows two men who each lost an arm in a grisly tug-of-war contest.";true
"President Obama is purging military leaders who refuse to fire on U.S. citizens.";false
"Researchers have found a simple cure for cancer, but major pharmaceutical companies are not interested because it isn't patentable.";mostly false
"Gary Johnson once said 'global warming is in our future' because 'the sun is going to actually grow and encompass the Earth.'";mostly true
"Early in America's history, white Irish slaves outnumbered black slaves and endured worse treatment at the hands of their masters.";mixture
"A photograph shows Donald Trump posing with his parents in Ku Klux Klan robes.";FALSE
"President Obama took a knee during the national anthem.";FALSE
"The state of Wisconsin banned all FoodShare/EBT programs through 2019 due to budgetary concerns.";false
"Officials at Ramapo College forced students to change an ""offensive"" patriotic barbecue event.";Unproven
"A photograph shows Donald Trump using an umbrella to keep only himself dry, while another image shows President Obama giving his umbrella to Michelle Obama to keep her dry.";MIXTURE
"A photograph of current and former U.S. presidents shows President Obama giving former President George W. Bush ""bunny ears.""";FALSE
"Michael Bloomberg said that Donald Trump was known among millionaires as a 'con artist,' and among business owners as a 'cheat.'";FALSE
"Charlotte ""rioters"" will lose all government benefits if caught ""looting"" during protests after the death of Keith Lamont Scott.";false
"A woman discovered that her infant's powdered Similac formula was infested with maggots.";Undetermined
"Police shootings kill more white Americans than black Americans.";mixture
"The Fraternal Order of Police have retracted their endorsement of Donald Trump.";FALSE
"Donald Trump was born in the Philippines, and not Queens, New York, as he claims.";FALSE
"A Massachusetts judge passed a law making it legal for black men to run from police because they are at risk of being racially profiled.";mixture
"Smithfield Foods was sold to a Chinese company, and China will be slaughtering and processing hogs raised in the U.S. and shipping them back to America.";mixture
"President Obama is giving Mexico $75 million to build a wall on their southern border.";mostly false
"A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.";false
"President Obama appointed Fatima Noor as the head of U.S. Citizenship and Immigration Services in the Department of Homeland Security.";mixture:
"WikiLeaks revealed that Bill O'Reilly and Megyn Kelly are covert Hillary Clinton campaign operatives.";mostly false
